Type,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,Hour,DayOfWeek,Month,Severity_Heavy,Severity_Light,Severity_Moderate,Severity_Severe,Severity_UNK,Duration,Season
Fog,2021-11-12 07:56:00,2021-11-12 08:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,7,4,11,False,False,True,False,False,1.0,Fall
Cold,2021-11-13 05:56:00,2021-11-13 14:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,5,5,11,False,False,False,True,False,9.0,Fall
Cold,2021-11-15 08:56:00,2021-11-15 09:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,8,0,11,False,False,False,True,False,1.0,Fall
Cold,2021-11-26 02:56:00,2021-11-26 15:11:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,2,4,11,False,False,False,True,False,12.25,Fall
Fog,2021-11-26 15:11:00,2021-11-26 15:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,15,4,11,False,False,False,True,False,0.5,Fall
Fog,2021-11-26 15:41:00,2021-11-26 15:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,15,4,11,False,False,True,False,False,0.25,Fall
Fog,2021-11-27 00:26:00,2021-11-27 00:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,0,5,11,False,False,False,True,False,0.25,Fall
Fog,2021-11-27 00:41:00,2021-11-27 00:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,0,5,11,False,False,True,False,False,0.25,Fall
Fog,2021-11-27 01:11:00,2021-11-27 02:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,1,5,11,False,False,False,True,False,1.5,Fall
Fog,2021-11-27 02:41:00,2021-11-27 02:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,2,5,11,False,False,True,False,False,0.25,Fall
Fog,2021-11-27 02:56:00,2021-11-27 04:26:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,2,5,11,False,False,False,True,False,1.5,Fall
Fog,2021-11-27 04:26:00,2021-11-27 04:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,4,5,11,False,False,True,False,False,0.25,Fall
Fog,2021-11-27 04:41:00,2021-11-27 05:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,4,5,11,False,False,False,True,False,1.25,Fall
Cold,2021-11-27 05:56:00,2021-11-27 08:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,5,5,11,False,False,False,True,False,3.0,Fall
Fog,2021-11-27 08:56:00,2021-11-27 09:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,8,5,11,False,False,False,True,False,0.75,Fall
Fog,2021-11-27 09:41:00,2021-11-27 09:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,9,5,11,False,False,True,False,False,0.25,Fall
Cold,2021-11-27 09:56:00,2021-11-27 12:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,9,5,11,False,False,False,True,False,3.0,Fall
Fog,2021-11-27 13:41:00,2021-11-27 13:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,13,5,11,False,False,False,True,False,0.25,Fall
Cold,2021-11-27 13:56:00,2021-11-27 14:11:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,13,5,11,False,False,False,True,False,0.25,Fall
Fog,2021-11-27 14:11:00,2021-11-27 14:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,14,5,11,False,False,True,False,False,0.75,Fall
Fog,2021-11-27 22:56:00,2021-11-27 23:26:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,22,5,11,False,False,True,False,False,0.5,Fall
Fog,2021-11-27 23:26:00,2021-11-27 23:51:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,23,5,11,False,False,False,True,False,0.4166666666666667,Fall
Fog,2021-11-28 00:11:00,2021-11-28 00:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,0,6,11,False,False,False,True,False,0.75,Fall
Cold,2021-11-28 09:56:00,2021-11-28 14:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,9,6,11,False,False,False,True,False,5.0,Fall
Fog,2021-11-28 14:56:00,2021-11-28 15:11:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,14,6,11,False,False,False,True,False,0.25,Fall
Fog,2021-11-28 15:11:00,2021-11-28 15:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,15,6,11,False,False,True,False,False,0.5,Fall
Fog,2021-11-28 15:41:00,2021-11-28 16:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,15,6,11,False,False,False,True,False,1.0,Fall
Fog,2021-11-28 16:41:00,2021-11-28 17:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,16,6,11,False,False,True,False,False,1.25,Fall
Fog,2021-11-28 17:56:00,2021-11-28 18:11:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,17,6,11,False,False,False,True,False,0.25,Fall
Fog,2021-11-28 18:26:00,2021-11-28 18:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,18,6,11,False,False,False,True,False,0.25,Fall
Fog,2021-11-28 21:56:00,2021-11-28 22:11:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,21,6,11,False,False,False,True,False,0.25,Fall
Fog,2021-11-28 22:56:00,2021-11-28 23:26:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,22,6,11,False,False,True,False,False,0.5,Fall
Fog,2021-11-28 23:26:00,2021-11-28 23:41:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,23,6,11,False,False,False,True,False,0.25,Fall
Fog,2021-11-28 23:56:00,2021-11-29 00:11:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,23,6,11,False,False,True,False,False,0.25,Fall
Fog,2021-11-29 00:11:00,2021-11-29 02:26:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,0,0,11,False,False,False,True,False,2.25,Fall
Fog,2021-11-29 02:26:00,2021-11-29 02:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,2,0,11,False,False,True,False,False,0.5,Fall
Fog,2021-11-29 02:56:00,2021-11-29 03:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,2,0,11,False,False,False,True,False,1.0,Fall
Cold,2021-11-29 03:56:00,2021-11-29 04:11:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,3,0,11,False,False,False,True,False,0.25,Fall
Fog,2021-11-29 04:11:00,2021-11-29 04:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,4,0,11,False,False,False,True,False,0.75,Fall
Cold,2021-11-29 04:56:00,2021-11-29 07:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,4,0,11,False,False,False,True,False,3.0,Fall
Cold,2021-11-29 16:57:00,2021-11-29 17:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,16,0,11,False,False,False,True,False,0.9833333333333332,Fall
Fog,2021-12-05 06:41:00,2021-12-05 07:21:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,6,6,12,False,False,False,True,False,0.6666666666666666,Winter
Fog,2021-12-05 08:15:00,2021-12-05 10:49:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,8,6,12,False,False,False,True,False,2.566666666666667,Winter
Cold,2021-12-05 10:49:00,2021-12-05 14:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,10,6,12,False,False,False,True,False,4.116666666666666,Winter
Storm,2021-12-06 04:53:00,2021-12-06 05:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,4,0,12,False,False,False,True,False,1.05,Winter
Cold,2021-12-07 05:56:00,2021-12-07 06:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,5,1,12,False,False,False,True,False,1.0,Winter
Rain,2021-12-10 10:42:00,2021-12-10 10:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,10,4,12,False,True,False,False,False,0.2333333333333333,Winter
Rain,2021-12-10 10:58:00,2021-12-10 11:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,10,4,12,False,True,False,False,False,0.9666666666666668,Winter
Rain,2021-12-10 13:30:00,2021-12-10 13:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,13,4,12,False,True,False,False,False,0.4333333333333333,Winter
Rain,2021-12-10 14:54:00,2021-12-10 15:06:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,14,4,12,False,True,False,False,False,0.2,Winter
Fog,2021-12-23 10:06:00,2021-12-23 14:05:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,10,3,12,False,False,False,True,False,3.983333333333333,Winter
Fog,2021-12-23 14:26:00,2021-12-23 16:36:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,14,3,12,False,False,False,True,False,2.1666666666666665,Winter
Rain,2021-12-29 10:03:00,2021-12-29 10:53:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,10,2,12,False,True,False,False,False,0.8333333333333334,Winter
Fog,2021-12-31 19:56:00,2021-12-31 20:36:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,19,4,12,False,False,True,False,False,0.6666666666666666,Winter
Rain,2021-12-31 20:36:00,2021-12-31 20:56:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,20,4,12,False,True,False,False,False,0.3333333333333333,Winter
Rain,2021-12-31 21:45:00,2021-12-31 21:59:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,21,4,12,False,True,False,False,False,0.2333333333333333,Winter
Rain,2021-12-31 22:05:00,2021-12-31 23:56:00,0.02,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521.0,22,4,12,False,True,False,False,False,1.85,Winter
Snow,2016-01-01 06:31:00,2016-01-01 06:51:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,4,1,False,True,False,False,False,0.3333333333333333,Winter
Fog,2016-01-04 06:31:00,2016-01-04 08:11:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,0,1,False,False,False,True,False,1.6666666666666667,Winter
Fog,2016-01-04 17:35:00,2016-01-04 18:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,17,0,1,False,False,False,True,False,0.6666666666666666,Winter
Fog,2016-01-04 22:55:00,2016-01-04 23:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,0,1,False,False,False,True,False,0.3333333333333333,Winter
Snow,2016-01-06 20:55:00,2016-01-07 01:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,2,1,False,True,False,False,False,4.666666666666667,Winter
Snow,2016-01-07 02:54:00,2016-01-07 06:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,3,1,False,True,False,False,False,3.683333333333333,Winter
Fog,2016-01-07 06:35:00,2016-01-07 10:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,6,3,1,False,False,False,True,False,4.333333333333333,Winter
Snow,2016-01-07 10:55:00,2016-01-07 12:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,3,1,False,True,False,False,False,1.65,Winter
Fog,2016-01-07 12:34:00,2016-01-07 21:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,3,1,False,False,False,True,False,8.683333333333334,Winter
Fog,2016-01-07 21:34:00,2016-01-07 23:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,3,1,False,False,False,True,False,2.0,Winter
Snow,2016-01-07 23:34:00,2016-01-08 00:35:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,3,1,False,True,False,False,False,1.0166666666666666,Winter
Snow,2016-01-08 00:35:00,2016-01-08 00:55:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,4,1,False,False,True,False,False,0.3333333333333333,Winter
Snow,2016-01-08 00:55:00,2016-01-08 01:35:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,4,1,False,True,False,False,False,0.6666666666666666,Winter
Snow,2016-01-08 01:35:00,2016-01-08 01:54:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,4,1,False,False,True,False,False,0.3166666666666666,Winter
Snow,2016-01-08 01:54:00,2016-01-08 07:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,4,1,False,True,False,False,False,6.0,Winter
Fog,2016-01-08 08:54:00,2016-01-08 11:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,4,1,False,False,False,True,False,3.0,Winter
Snow,2016-01-08 11:54:00,2016-01-08 12:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,4,1,False,True,False,False,False,1.0,Winter
Fog,2016-01-08 12:54:00,2016-01-08 14:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,4,1,False,False,False,True,False,2.0166666666666666,Winter
Snow,2016-01-08 14:55:00,2016-01-08 15:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,4,1,False,True,False,False,False,0.65,Winter
Fog,2016-01-08 15:34:00,2016-01-08 16:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,15,4,1,False,False,False,True,False,0.6666666666666666,Winter
Snow,2016-01-08 16:14:00,2016-01-08 19:35:00,0.04,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,4,1,False,True,False,False,False,3.35,Winter
Fog,2016-01-08 19:35:00,2016-01-08 20:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,4,1,False,False,False,True,False,1.0,Winter
Snow,2016-01-08 20:35:00,2016-01-08 20:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,4,1,False,True,False,False,False,0.3166666666666666,Winter
Fog,2016-01-08 20:54:00,2016-01-08 21:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,4,1,False,False,False,True,False,0.6833333333333333,Winter
Snow,2016-01-08 21:35:00,2016-01-09 00:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,4,1,False,True,False,False,False,3.0,Winter
Snow,2016-01-09 01:55:00,2016-01-09 04:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,5,1,False,True,False,False,False,2.333333333333333,Winter
Snow,2016-01-09 04:34:00,2016-01-09 04:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,5,1,False,True,False,False,False,0.35,Winter
Snow,2016-01-09 07:54:00,2016-01-09 09:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,5,1,False,True,False,False,False,2.0,Winter
Fog,2016-01-09 19:14:00,2016-01-09 19:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,19,5,1,False,False,True,False,False,0.3333333333333333,Winter
Cold,2016-01-10 11:15:00,2016-01-10 15:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,6,1,False,False,False,True,False,4.666666666666667,Winter
Cold,2016-01-11 04:14:00,2016-01-11 04:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,4,0,1,False,False,False,True,False,0.3333333333333333,Winter
Cold,2016-01-11 05:55:00,2016-01-11 08:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,0,1,False,False,False,True,False,2.65,Winter
Cold,2016-01-11 08:54:00,2016-01-11 09:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,0,1,False,False,False,True,False,0.35,Winter
Cold,2016-01-11 09:34:00,2016-01-11 10:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,0,1,False,False,False,True,False,1.0,Winter
Cold,2016-01-11 14:15:00,2016-01-11 14:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,0,1,False,False,False,True,False,0.3166666666666666,Winter
Snow,2016-01-11 17:15:00,2016-01-11 17:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,17,0,1,False,True,False,False,False,0.65,Winter
Snow,2016-01-11 18:15:00,2016-01-12 00:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,0,1,False,True,False,False,False,6.316666666666666,Winter
Snow,2016-01-12 02:34:00,2016-01-12 05:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,1,1,False,True,False,False,False,2.6666666666666665,Winter
Fog,2016-01-12 07:54:00,2016-01-12 08:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,1,1,False,False,True,False,False,0.3333333333333333,Winter
Fog,2016-01-12 09:34:00,2016-01-12 09:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,1,1,False,False,True,False,False,0.3333333333333333,Winter
Fog,2016-01-14 13:34:00,2016-01-14 15:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,3,1,False,False,False,True,False,2.0,Winter
Fog,2016-01-15 02:14:00,2016-01-15 02:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,2,4,1,False,False,False,True,False,0.3333333333333333,Winter
Fog,2016-01-15 03:14:00,2016-01-15 04:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,4,1,False,False,False,True,False,1.6666666666666667,Winter
Fog,2016-01-15 07:54:00,2016-01-15 09:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,4,1,False,False,False,True,False,2.0,Winter
Snow,2016-01-15 09:54:00,2016-01-15 10:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,4,1,False,True,False,False,False,0.3333333333333333,Winter
Fog,2016-01-15 10:14:00,2016-01-15 11:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,10,4,1,False,False,False,True,False,1.0,Winter
Snow,2016-01-15 11:14:00,2016-01-15 11:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,4,1,False,True,False,False,False,0.3333333333333333,Winter
Fog,2016-01-15 11:34:00,2016-01-15 11:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,11,4,1,False,False,False,True,False,0.3333333333333333,Winter
Fog,2016-01-15 12:14:00,2016-01-15 12:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,4,1,False,False,False,True,False,0.6666666666666666,Winter
Snow,2016-01-15 12:54:00,2016-01-15 13:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,4,1,False,True,False,False,False,0.6666666666666666,Winter
Fog,2016-01-15 21:14:00,2016-01-15 21:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,4,1,False,False,False,True,False,0.3333333333333333,Winter
Fog,2016-01-15 21:54:00,2016-01-15 22:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,4,1,False,False,False,True,False,0.3333333333333333,Winter
Snow,2016-01-16 16:54:00,2016-01-16 18:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,16,5,1,False,True,False,False,False,2.0,Winter
Fog,2016-01-16 18:54:00,2016-01-16 19:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,5,1,False,False,True,False,False,0.3333333333333333,Winter
Fog,2016-01-16 20:34:00,2016-01-16 20:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,5,1,False,False,True,False,False,0.3333333333333333,Winter
Fog,2016-01-16 21:54:00,2016-01-16 22:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,5,1,False,False,False,True,False,0.3333333333333333,Winter
Fog,2016-01-16 22:54:00,2016-01-16 23:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,22,5,1,False,False,False,True,False,0.3333333333333333,Winter
Cold,2016-01-17 05:54:00,2016-01-17 17:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,5,6,1,False,False,False,True,False,12.0,Winter
Cold,2016-01-18 01:34:00,2016-01-18 14:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,0,1,False,False,False,True,False,13.0,Winter
Cold,2016-01-19 03:54:00,2016-01-19 05:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,1,1,False,False,False,True,False,1.9833333333333332,Winter
Cold,2016-01-19 09:54:00,2016-01-19 14:21:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,9,1,1,False,False,False,True,False,4.45,Winter
Snow,2016-01-19 23:14:00,2016-01-20 00:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,1,1,False,True,False,False,False,1.3166666666666669,Winter
Snow,2016-01-20 00:54:00,2016-01-20 01:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,0,2,1,False,True,False,False,False,0.65,Winter
Snow,2016-01-20 01:54:00,2016-01-20 02:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,1,2,1,False,True,False,False,False,1.0,Winter
Snow,2016-01-20 03:14:00,2016-01-20 06:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,2,1,False,True,False,False,False,3.0,Winter
Snow,2016-01-20 07:13:00,2016-01-20 08:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,2,1,False,True,False,False,False,1.0,Winter
Fog,2016-01-21 14:34:00,2016-01-21 15:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,14,3,1,False,False,False,True,False,0.65,Winter
Fog,2016-01-21 18:53:00,2016-01-21 20:14:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,3,1,False,False,True,False,False,1.35,Winter
Fog,2016-01-21 23:14:00,2016-01-21 23:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,23,3,1,False,False,False,True,False,0.3166666666666666,Winter
Snow,2016-01-22 03:14:00,2016-01-22 10:14:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,4,1,False,True,False,False,False,7.0,Winter
Snow,2016-01-22 12:14:00,2016-01-22 12:23:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,4,1,False,True,False,False,False,0.15,Winter
Snow,2016-01-22 12:44:00,2016-01-22 13:30:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,12,4,1,False,True,False,False,False,0.7666666666666667,Winter
Snow,2016-01-22 13:54:00,2016-01-22 18:33:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,4,1,False,True,False,False,False,4.65,Winter
Snow,2016-01-22 18:54:00,2016-01-22 19:54:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,18,4,1,False,True,False,False,False,1.0,Winter
Snow,2016-01-22 20:33:00,2016-01-22 23:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,20,4,1,False,True,False,False,False,2.6666666666666665,Winter
Snow,2016-01-23 03:34:00,2016-01-23 03:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,5,1,False,True,False,False,False,0.3166666666666666,Winter
Snow,2016-01-23 13:33:00,2016-01-23 14:34:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,13,5,1,False,True,False,False,False,1.0166666666666666,Winter
Fog,2016-01-24 03:14:00,2016-01-24 07:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,3,6,1,False,False,False,True,False,4.65,Winter
Snow,2016-01-24 07:53:00,2016-01-24 08:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,7,6,1,False,True,False,False,False,0.3333333333333333,Winter
Fog,2016-01-24 08:13:00,2016-01-24 20:13:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,8,6,1,False,False,False,True,False,12.0,Winter
Fog,2016-01-24 21:13:00,2016-01-24 21:53:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007.0,21,6,1,False,False,False,True,False,0.6666666666666666,Winter
